,sum,Price
2017-09-24,-0.3627074100321569,414530.0
2017-09-25,-0.3775895188229961,433470.0
2017-09-26,-0.37699243967028734,434942.0
2017-09-27,-0.36758117315652006,476947.0
2017-09-28,-0.375926067983828,470544.0
2017-09-29,-0.3727211611216228,470316.0
2017-09-30,-0.3825497027232076,489003.0
2017-10-01,-0.25668170952750424,488197.0
2017-10-02,-0.3659405432008905,489139.0
2017-10-03,-0.36886052850433504,487987.0
2017-10-04,-0.3652581439752568,480618.0
2017-10-05,-0.3792804080922357,490673.0
2017-10-06,-0.37354698863493707,487560.0
2017-10-07,-0.371520119877976,494927.0
2017-10-08,-0.3692516052349254,502668.0
2017-10-09,-0.380581850854502,521692.0
2017-10-10,-0.37207410030157295,529605.0
2017-10-11,-0.3620879776563107,535745.0
2017-10-12,-0.35199452861555325,603830.0
2017-10-13,-0.3628673310746355,626833.0
2017-10-14,-0.3592465719883667,641376.0
2017-10-15,-0.38093561207770493,640736.0
2017-10-16,-0.37771457404528974,646682.0
2017-10-17,-0.37136956244382574,634682.0
2017-10-18,-0.36693262668072296,638945.0
2017-10-19,-0.35872824531332137,639563.0
2017-10-20,-0.359714776820844,680935.0
2017-10-21,-0.3640710475531966,683720.0
2017-10-22,-0.3829648030335155,674718.0
2017-10-23,-0.3798774532568683,688504.0
2017-10-24,-0.3691637798760402,647263.0
2017-10-25,-0.3706839425483038,661909.0
2017-10-26,-0.3711350088752186,656882.0
2017-10-27,-0.37500838667819614,662773.0
2017-10-28,-0.38213673125666,663574.0
2017-10-29,-0.3902899332472193,704915.0
2017-10-30,-0.3800820199095562,689863.0
2017-10-31,-0.3706519190669581,729017.0
2017-11-01,-0.3743247161899717,775693.0
2017-11-02,-0.3736909592141921,805927.0
2017-11-03,-0.3812161872948471,828976.0
2017-11-04,-0.3844015827724,861002.0
2017-11-05,-0.3730276280378903,844983.0
2017-11-06,-0.39260989493582615,797783.0
2017-11-07,-0.3783983902815084,827687.0
2017-11-08,-0.3704582213672769,866073.0
2017-11-09,-0.38003922674002605,806632.0
2017-11-10,-0.38885058460941613,765882.0
2017-11-11,-0.3898168883338162,785832.0
2017-11-12,-0.38942880525493456,714078.0
2017-11-13,-0.3732004657264567,791935.0
2017-11-14,-0.3892736661442104,801679.0
2017-11-15,-0.3858558988397382,845315.0
2017-11-16,-0.3821190367886992,882779.0
2017-11-17,-0.3740995492621332,868099.0
2017-11-18,-0.3898295937934703,875394.0
2017-11-19,-0.37086481979460895,882652.0
2017-11-20,-0.3736700284683826,923098.0
2017-11-21,-0.3846205036001729,921410.0
2017-11-22,-0.3905498103438061,945425.0
2017-11-23,-0.38725223909741296,925468.0
2017-11-24,-0.3908236012431124,948234.0
2017-11-25,-0.37814101163235797,988444.0
2017-11-26,-0.35903567247823354,1048567.0
2017-11-27,-0.3685163159828427,1093657.0
2017-11-28,-0.3745118802045741,1138710.0
2017-11-29,-0.37639932499295503,1117038.0
2017-11-30,-0.396133111939115,1153536.0
2017-12-01,-0.3763179327133215,1234384.0
2017-12-02,-0.3825886602734887,1233381.0
2017-12-03,-0.3816284371467336,1264456.0
2017-12-04,-0.3798214973743919,1299437.0
2017-12-05,-0.37966976792541995,1225148.0
2017-12-06,-0.0009818528683127078,1471159.0
2017-12-07,-0.3321351782871257,1580145.0
2017-12-08,-0.3771132785750883,1820944.0
2017-12-09,-0.3823068756377773,1673591.0
2017-12-10,-0.3884249549370769,1818393.0
2017-12-11,-0.379541282728308,1905039.0
2017-12-12,-0.3818324480671728,1933007.0
2017-12-13,-0.3767439416913981,1941908.0
2017-12-14,-0.3651835509239587,1895237.0
2017-12-15,-0.375610601805757,1989046.0
2017-12-16,-0.3771747132429868,2209283.0
2017-12-17,-0.3810168993447339,2214558.0
2017-12-18,-0.3775576025198819,2126783.0
2017-12-19,-0.3819677117385824,2022145.0
2017-12-20,-0.37620988414523215,1875889.0
2017-12-21,-0.3813025573272653,1830241.0
2017-12-22,-0.38978677802067785,1593787.0
2017-12-23,-0.3891311186816325,1778569.0
2017-12-24,-0.38070638177311855,1667016.0
2017-12-25,-0.3865989566566301,1550994.0
2017-12-26,-0.3824322975877031,1848630.0
2017-12-27,-0.3822077447469176,1841033.0
2017-12-28,-0.38311303388204415,1668876.0
2017-12-29,-0.3708423973489117,1721602.0
2017-12-30,-0.37288524511379373,1479672.0
2017-12-31,-0.3745061716552771,1656187.0
2018-01-01,-0.3758638784971813,1587760.0
2018-01-02,-0.3778796795409881,1665757.0
2018-01-03,-0.3692979259547278,1750245.0
2018-01-04,-0.2505869442074396,1788935.0
2018-01-05,-0.370614584621464,1819531.0
2018-01-06,-0.3651184685462358,2047219.0
2018-01-07,-0.3751386008112943,1931984.0
2018-01-08,-0.3771002325809265,1883626.0
2018-01-09,-0.3786492127040406,1845553.0
2018-01-10,-0.3828549644932239,1834312.0
2018-01-11,-0.38739770657213,1707610.0
2018-01-12,-0.3818164750782863,1763028.0
2018-01-13,-0.3842712871433342,1750678.0
2018-01-14,-0.3874043870013763,1690763.0
2018-01-15,-0.3882960681914243,1738655.0
2018-01-16,-0.3929866777933334,1355490.0
2018-01-17,-0.3977162543404279,1324203.0
2018-01-18,-0.3953837937991143,1369012.0
2018-01-19,-0.39398504339111184,1363564.0
2018-01-20,-0.3914532482554188,1492052.0
2018-01-21,-0.3957461878613421,1279903.0
2018-01-22,-0.3985423417342086,1209404.0
2018-01-23,-0.3948582420439739,1225957.0
2018-01-24,-0.38346410402859005,1266867.0
2018-01-25,-0.3882014355351333,1262344.0
2018-01-26,-0.3896100023574684,1220742.0
2018-01-27,-0.003651873682945954,1249673.0
2018-01-28,-0.26210030863643,1247777.0
2018-01-29,-0.3827199399108613,1226618.0
2018-01-30,-0.3847603243075457,1163152.0
2018-01-31,-0.3894981450876896,1087452.0
2018-02-01,-0.3905339719669379,1092476.0
2018-02-02,-0.3872312310440417,955897.0
2018-02-03,-0.3865343287475808,996664.0
2018-02-04,-0.38696828278422857,875690.0
2018-02-05,-0.38795053107185706,652592.0
2018-02-06,-0.3904509679604676,860194.0
2018-02-07,-0.385684152305236,826333.0
2018-02-08,-0.3815085340322691,923396.0
2018-02-09,-0.3860258285786996,870381.0
2018-02-10,-0.3786196196824284,929739.0
2018-02-11,-0.39112766678819255,903176.0
2018-02-12,-0.3755180171555601,976118.0
2018-02-13,-0.3879876702292781,934361.0
2018-02-14,-0.38239129168624,1036602.0
2018-02-15,-0.3698601152056009,1082140.0
2018-02-16,-0.3780302148125647,1091858.0
2018-02-17,-0.3788040206160365,1189376.0
2018-02-18,-0.3858473808092946,1178894.0
2018-02-19,-0.3798012256031158,1297152.0
2018-02-20,-0.3758470206350796,1193806.0
2018-02-21,-0.3805891037394244,1137642.0
2018-02-22,-0.3846594824675224,1054569.0
2018-02-23,-0.3857099866688084,1109313.0
2018-02-24,-0.3817128169979136,1053437.0
2018-02-25,-0.381434823379564,1050410.0
2018-02-26,-0.3824583757388669,1122273.0
2018-02-27,-0.3815433751854438,1157029.0
2018-02-28,-0.3798829013480967,1158702.0
2018-03-01,-0.3626877510914748,1144673.0
2018-03-02,-0.3789580368169767,1168110.0
2018-03-03,-0.3858840087233963,1200322.0
2018-03-04,-0.38707807762464597,1215849.0
2018-03-05,-0.3811561788275388,1250343.0
2018-03-06,-0.3833068622053124,1138974.0
2018-03-07,-0.3857317830427973,1077299.0
2018-03-08,-0.3857985201908051,1001969.0
2018-03-09,-0.3915949663735631,1004957.0
2018-03-10,-0.3893685869444484,939570.0
2018-03-11,-0.3857894150457941,999091.0
2018-03-12,-0.3877881541540495,968433.0
2018-03-13,-0.38957466463635976,959743.0
2018-03-14,-0.3873927978115312,863582.0
2018-03-15,-0.3809130013966562,867597.0
2018-03-16,-0.3792565871956999,865052.0
2018-03-17,-0.3841059923918788,815943.0
2018-03-18,-0.3842715403674575,829125.0
2018-03-19,-0.3807031117056793,906822.0
2018-03-20,-0.3796149828988729,955532.0
2018-03-21,-0.3740143911601472,932736.0
2018-03-22,-0.3769303552818274,925397.0
2018-03-23,-0.3741576380988716,921648.0
2018-03-24,-0.3594093595147915,894311.0
2018-03-25,-0.0007808829075273912,893913.0
2018-03-26,-0.27330212469750503,849605.0
2018-03-27,-0.3783105086812328,834122.0
2018-03-28,-0.3670301360551015,846406.0
2018-03-29,-0.3776549201545191,772452.0
2018-03-30,-0.3820416995801832,731063.0
2018-03-31,-0.3737085856931579,735125.0
2018-04-01,-0.3779806352702797,727188.0
2018-04-02,-0.3742438401873411,734386.0
2018-04-03,-0.37466335605312895,786729.0
2018-04-04,-0.3747879610849016,720775.0
2018-04-05,-0.3771081064304117,737194.0
2018-04-06,-0.37515960195128495,714549.0
2018-04-07,-0.3725868939645401,742995.0
2018-04-08,-0.3794155767529687,746553.0
2018-04-09,-0.3691150179479841,727612.0
2018-04-10,-0.3757167478162645,741308.0
2018-04-11,-0.3761785699817416,741374.0
2018-04-12,-0.3716019914537973,847057.0
2018-04-13,-0.3674423224941416,839460.0
2018-04-14,-0.3741815318454356,861550.0
2018-04-15,-0.3670320998474814,886829.0
2018-04-16,-0.3734365107427066,857572.0
2018-04-17,-0.3649667780607076,841899.0
2018-04-18,-0.3703263589495533,868471.0
2018-04-19,-0.3713186503678193,892363.0
2018-04-20,-0.3658013508663184,963122.0
2018-04-21,-0.3607469825237413,943722.0
2018-04-22,-0.3691783704239382,953691.0
2018-04-23,-0.37080798408539184,980147.0
2018-04-24,-0.35837589807370523,1013857.0
2018-04-25,-0.3621300964141993,976946.0
2018-04-26,-0.3715986140637539,1022849.0
2018-04-27,-0.20314470572633203,996152.0
2018-04-28,-0.03469079738891017,1021170.0
2018-04-29,-0.03584399738104825,1033615.0
2018-04-30,-0.03707860856592297,1015504.0
2018-05-01,-0.2921554712153214,1013493.0
2018-05-02,-0.3834611687770175,1015918.0
2018-05-03,-0.3843769983751913,1070560.0
2018-05-04,-0.3812729749934679,1050635.0
2018-05-05,-0.3828893253823661,1056467.0
2018-05-06,-0.3815943413944792,1057802.0
2018-05-07,-0.3886316100511672,1023860.0
2018-05-08,-0.383551789063372,1010974.0
2018-05-09,-0.3770655519829689,1007039.0
2018-05-10,-0.3759757751778151,993113.0
2018-05-11,-0.3825235124597916,973212.0
2018-05-12,-0.3777992213755045,954681.0
2018-05-13,-0.36273345118024375,977325.0
2018-05-14,-0.3695129164395408,976336.0
2018-05-15,-0.3787836433994661,940384.0
2018-05-16,-0.3870653375283175,921471.0
2018-05-17,-0.3835157428306266,895177.0
2018-05-18,-0.3876859136212692,917200.0
2018-05-19,-0.3880265398132927,904128.0
2018-05-20,-0.386925348895468,945392.0
2018-05-21,-0.3846013467047346,935786.0
2018-05-22,-0.3775096136410592,892590.0
2018-05-23,-0.3899092021141328,842477.0
2018-05-24,-0.3862274443943873,834113.0
2018-05-25,-0.37726358599942783,816057.0
2018-05-26,-0.3702231488455313,808678.0
2018-05-27,-0.375402771194481,806530.0
2018-05-28,-0.3758544207493353,789279.0
2018-05-29,-0.3699037509267985,828699.0
2018-05-30,-0.3657827713219559,818946.0
2018-05-31,-0.3660156690220092,824313.0
2018-06-01,-0.3808231480825411,833961.0
